datetime,humidity,stations
1998-09-08,71,72584523225
1998-09-09,88.1,72584523225
1998-09-10,43.9,72584523225
1998-09-11,48.2,72584523225
1998-09-12,50,72584523225
1998-09-13,47.5,72584523225
1998-09-14,42,72584523225
1998-09-15,44,72584523225
1998-09-16,45.6,72584523225
1998-09-17,45.3,72584523225
1998-09-18,51.9,72584523225
1998-09-19,40.7,72584523225
1998-09-20,50.4,72584523225
1998-09-21,58.8,72584523225
1998-09-22,67.7,72584523225
1998-09-23,87.7,72584523225
1998-09-24,81.9,72584523225
1998-09-25,91.5,72584523225
1998-09-26,95.4,72584523225
1998-09-27,93.1,72584523225
1998-09-28,77,72584523225
1998-09-29,78,72584523225
1998-09-30,72,72584523225
1998-10-01,82.2,72584523225
1998-10-02,81.7,72584523225
1998-10-03,88.3,72584523225
1998-10-04,50.7,72584523225
1998-10-05,29.7,72584523225
1998-10-06,30.6,72584523225
1998-10-07,39.3,72584523225
1998-10-08,63.9,72584523225
1998-10-09,66.4,72584523225
1998-10-10,52.6,72584523225
1998-10-11,34.1,72584523225
1998-10-12,37.4,72584523225
1998-10-13,68.2,72584523225
1998-10-14,72.4,72584523225
1998-10-15,49.8,72584523225
1998-10-16,34.7,72584523225
1998-10-17,25.3,72584523225
1998-10-18,20.8,72584523225
1998-10-19,24.8,72584523225
1998-10-20,24.9,72584523225
1998-10-21,26.9,72584523225
1998-10-22,32.3,72584523225
1998-10-23,34,72584523225
1998-10-24,77.8,72584523225
1998-10-25,77.5,72584523225
1998-10-26,52,72584523225
1998-10-27,73.6,72584523225
1998-10-28,86.2,72584523225
1998-10-29,82.4,72584523225
1998-10-30,40.7,72584523225
1998-10-31,42.8,72584523225
1998-11-01,84.6,72584523225
1998-11-02,51.5,72584523225
1998-11-03,56.6,72584523225
1998-11-04,70.8,72584523225
1998-11-05,87.6,72584523225
1998-11-06,92.5,72584523225
1998-11-07,99.7,72584523225
1998-11-08,96.6,72584523225
1998-11-09,69.1,72584523225
1998-11-10,76.6,72584523225
1998-11-11,76.4,72584523225
1998-11-12,37.1,72584523225
1998-11-13,44.3,72584523225
1998-11-14,41.6,72584523225
1998-11-15,59,72584523225
1998-11-16,46.6,72584523225
1998-11-17,97.6,72584523225
1998-11-18,72.3,72584523225
1998-11-19,42,72584523225
1998-11-20,42.8,72584523225
1998-11-21,66.5,72584523225
1998-11-22,90.5,72584523225
1998-11-23,97,72584523225
1998-11-24,90.3,72584523225
1998-11-25,51.8,72584523225
1998-11-26,58.7,72584523225
1998-11-27,95.5,72584523225
1998-11-28,98.2,72584523225
1998-11-29,98,72584523225
1998-11-30,97.5,72584523225
1998-12-01,95.5,72584523225
1998-12-02,92.1,72584523225
1998-12-03,96.9,72584523225
1998-12-04,78.8,72584523225
1998-12-05,59.8,72584523225
1998-12-06,64.9,72584523225
1998-12-07,44.5,72584523225
1998-12-08,85,72584523225
1998-12-09,28.3,72584523225
1998-12-10,33.5,72584523225
1998-12-11,40.9,72584523225
1998-12-12,53.1,72584523225
1998-12-13,58.2,72584523225
1998-12-14,70.2,72584523225
1998-12-15,30.4,72584523225
1998-12-16,28.5,72584523225
1998-12-17,22.3,72584523225
1998-12-18,46.8,72584523225
1998-12-19,92.8,72584523225
1998-12-20,86.6,72584523225
1998-12-21,49.5,72584523225
1998-12-22,44.4,72584523225
1998-12-23,21.8,72584523225
1998-12-24,11.1,72584523225
1998-12-25,23.2,72584523225
1998-12-26,46.2,72584523225
1998-12-27,40.6,72584523225
1998-12-28,40.9,72584523225
1998-12-29,14.5,72584523225
1998-12-30,28.4,72584523225
1998-12-31,70.3,72584523225
1999-01-01,11.3,72584523225
1999-01-02,16.2,72584523225
1999-01-03,25.1,72584523225
1999-01-04,25.7,72584523225
1999-01-05,17.8,72584523225
1999-01-06,28.1,72584523225
1999-01-07,27.2,72584523225
1999-01-08,22.2,72584523225
1999-01-09,23.1,72584523225
1999-01-10,38.1,72584523225
1999-01-11,26.2,72584523225
1999-01-12,43.7,72584523225
1999-01-13,39.6,72584523225
1999-01-14,38.9,72584523225
1999-01-15,80.7,72584523225
1999-01-16,86.7,72584523225
1999-01-17,99.7,72584523225
1999-01-18,98.8,72584523225
1999-01-19,97.9,72584523225
1999-01-20,99.1,72584523225
1999-01-21,98.3,72584523225
1999-01-22,89.5,72584523225
1999-01-23,98.1,72584523225
1999-01-24,72.3,72584523225
1999-01-25,75.5,72584523225
1999-01-26,93.2,72584523225
1999-01-27,48.1,72584523225
1999-01-28,25.9,72584523225
1999-01-29,20,72584523225
1999-01-30,37.2,72584523225
1999-01-31,89.1,72584523225
1999-02-01,67.4,72584523225
1999-02-02,34.2,72584523225
1999-02-03,58.6,72584523225
1999-02-04,91.9,72584523225
1999-02-05,89.4,72584523225
1999-02-06,94.2,72584523225
1999-02-07,99.1,72584523225
1999-02-08,96.9,72584523225
1999-02-09,94.8,72584523225
1999-02-10,72.6,72584523225
1999-02-11,50.2,72584523225
1999-02-12,33.9,72584523225
1999-02-13,39.2,72584523225
1999-02-14,92.8,72584523225
1999-02-15,62,72584523225
1999-02-16,98.2,72584523225
1999-02-17,85.9,72584523225
1999-02-18,70.8,72584523225
1999-02-19,35.9,72584523225
1999-02-20,52.4,72584523225
1999-02-21,95.6,72584523225
1999-02-22,93.4,72584523225
1999-02-23,55.6,72584523225
1999-02-24,60.2,72584523225
1999-02-25,97.4,72584523225
1999-02-26,78.6,72584523225
1999-02-27,87,72584523225
1999-02-28,95.4,72584523225
1999-03-01,87.6,72584523225
1999-03-02,59.8,72584523225
1999-03-03,96.2,72584523225
1999-03-04,77.6,72584523225
1999-03-05,70.2,72584523225
1999-03-06,86.4,72584523225
1999-03-07,62,72584523225
1999-03-08,89.1,72584523225
1999-03-09,89,72584523225
1999-03-10,78.7,72584523225
1999-03-11,66.9,72584523225
1999-03-12,36.2,72584523225
1999-03-13,58.8,72584523225
1999-03-14,56.4,72584523225
1999-03-15,58.2,72584523225
1999-03-16,82.8,72584523225
1999-03-17,70.9,72584523225
1999-03-18,68.8,72584523225
1999-03-19,61.6,72584523225
1999-03-20,93.7,72584523225
1999-03-21,95.8,72584523225
1999-03-22,82,72584523225
1999-03-23,95.9,72584523225
1999-03-24,90.2,72584523225
1999-03-25,93.4,72584523225
1999-03-26,81.5,72584523225
1999-03-27,67.6,72584523225
1999-03-28,46.1,72584523225
1999-03-29,50.3,72584523225
1999-03-30,88.6,72584523225
1999-03-31,89.9,72584523225
1999-04-01,62.8,72584523225
1999-04-02,45.3,72584523225
1999-04-03,62.7,72584523225
1999-04-04,46.9,72584523225
1999-04-05,92.7,72584523225
1999-04-06,90.3,72584523225
1999-04-07,88.5,72584523225
1999-04-08,84.8,72584523225
1999-04-09,80.9,72584523225
1999-04-10,87.2,72584523225
1999-04-11,81.4,72584523225
1999-04-12,34,72584523225
1999-04-13,40.7,72584523225
1999-04-14,21.4,72584523225
1999-04-15,16.8,72584523225
1999-04-16,29.6,72584523225
1999-04-17,33.8,72584523225
1999-04-18,43.7,72584523225
1999-04-19,48.4,72584523225
1999-04-20,60.4,72584523225
1999-04-21,57.8,72584523225
1999-04-22,57.5,72584523225
1999-04-23,45.6,72584523225
1999-04-24,46.2,72584523225
1999-04-25,64.3,72584523225
1999-04-26,85,72584523225
1999-04-27,52.3,72584523225
1999-04-28,67.8,72584523225
1999-04-29,53.8,72584523225
1999-04-30,52.2,72584523225
1999-05-01,68.5,72584523225
1999-05-02,84.5,72584523225
1999-05-03,99.5,72584523225
1999-05-04,84.1,72584523225
1999-05-05,42.6,72584523225
1999-05-06,61.3,72584523225
1999-05-07,48.8,72584523225
1999-05-08,29.3,72584523225
1999-05-09,38,72584523225
1999-05-10,43,72584523225
1999-05-11,59.6,72584523225
1999-05-12,67.5,72584523225
1999-05-13,57.6,72584523225
1999-05-14,53.8,72584523225
1999-05-15,45.3,72584523225
1999-05-16,35.8,72584523225
1999-05-17,38.6,72584523225
1999-05-18,56.5,72584523225
1999-05-19,54.1,72584523225
1999-05-20,60.1,72584523225
1999-05-21,38.9,72584523225
1999-05-22,27.8,72584523225
1999-05-23,40.5,72584523225
1999-05-24,66.5,72584523225
1999-05-25,57.7,72584523225
1999-05-26,56,72584523225
1999-05-27,42.1,72584523225
1999-05-28,32.4,72584523225
1999-05-29,40,72584523225
1999-05-30,57.6,72584523225
1999-05-31,45.1,72584523225
1999-06-01,79,72584523225
1999-06-02,98.5,72584523225
1999-06-03,96.3,72584523225
1999-06-04,85.9,72584523225
1999-06-05,80.1,72584523225
1999-06-06,66.3,72584523225
1999-06-07,43.8,72584523225
1999-06-08,39.8,72584523225
1999-06-09,35.9,72584523225
1999-06-10,40.7,72584523225
1999-06-11,49.6,72584523225
1999-06-12,47.6,72584523225
1999-06-13,36.7,72584523225
1999-06-14,44.4,72584523225
1999-06-15,54.9,72584523225
1999-06-16,53.3,72584523225
1999-06-17,40.2,72584523225
1999-06-18,45.8,72584523225
1999-06-19,31.6,72584523225
1999-06-20,32.3,72584523225
1999-06-21,42.4,72584523225
1999-06-22,54.3,72584523225
1999-06-23,46.2,72584523225
1999-06-24,53.7,72584523225
1999-06-25,49.1,72584523225
1999-06-26,37.9,72584523225
1999-06-27,36.1,72584523225
1999-06-28,38.5,72584523225
1999-06-29,38,72584523225
1999-06-30,38.5,72584523225
1999-07-01,40.2,72584523225
1999-07-02,50.4,72584523225
1999-07-03,45,72584523225
1999-07-04,43.8,72584523225
1999-07-05,31.1,72584523225
1999-07-06,32.4,72584523225
1999-07-07,26.5,72584523225
1999-07-08,27.9,72584523225
1999-07-09,28.7,72584523225
1999-07-10,38.1,72584523225
1999-07-11,38.4,72584523225
1999-07-12,44.4,72584523225
1999-07-13,47.7,72584523225
1999-07-14,47.5,72584523225
1999-07-15,38.7,72584523225
1999-07-16,38.4,72584523225
1999-07-17,40.7,72584523225
1999-07-18,39.2,72584523225
1999-07-19,46.7,72584523225
1999-07-20,52.8,72584523225
1999-07-21,51.1,72584523225
1999-07-22,47.4,72584523225
1999-07-23,52.3,72584523225
1999-07-24,48.4,72584523225
1999-07-25,46,72584523225
1999-07-26,47.1,72584523225
1999-07-27,45.7,72584523225
1999-07-28,52.7,72584523225
1999-07-29,48,72584523225
1999-07-30,31.1,72584523225
1999-07-31,42.7,72584523225
1999-08-01,48.6,72584523225
1999-08-02,49,72584523225
1999-08-03,50,72584523225
1999-08-04,38,72584523225
1999-08-05,54.2,72584523225
1999-08-06,83,72584523225
1999-08-07,71.5,72584523225
1999-08-08,64.6,72584523225
1999-08-09,63.2,72584523225
1999-08-10,69,72584523225
1999-08-11,64.3,72584523225
1999-08-12,53.7,72584523225
1999-08-13,51.2,72584523225
1999-08-14,42.7,72584523225
1999-08-15,42.4,72584523225
1999-08-16,38.8,72584523225
1999-08-17,29.9,72584523225
1999-08-18,32.7,72584523225
1999-08-19,25.4,72584523225
1999-08-20,28.7,72584523225
1999-08-21,28.6,72584523225
1999-08-22,29.3,72584523225
1999-08-23,29,72584523225
1999-08-24,22.2,72584523225
1999-08-25,24.1,72584523225
1999-08-26,38,72584523225
1999-08-27,51.1,72584523225
1999-08-28,43.6,72584523225
1999-08-29,42.4,72584523225
1999-08-30,56.6,72584523225
1999-08-31,44.1,72584523225
1999-09-01,35.4,72584523225
1999-09-02,39.6,72584523225
1999-09-03,39.8,72584523225
1999-09-04,25,72584523225
1999-09-05,26.6,72584523225
1999-09-06,22.3,72584523225
1999-09-07,20.5,72584523225
1999-09-08,23,72584523225
1999-09-09,34.1,72584523225
1999-09-10,40.6,72584523225
1999-09-11,34.4,72584523225
1999-09-12,30.7,72584523225
1999-09-13,31.4,72584523225
1999-09-14,21.2,72584523225
1999-09-15,19.4,72584523225
1999-09-16,25.3,72584523225
1999-09-17,24.4,72584523225
1999-09-18,44.7,72584523225
1999-09-19,47.2,72584523225
1999-09-20,39.3,72584523225
1999-09-21,29.9,72584523225
1999-09-22,41.6,72584523225
1999-09-23,46.8,72584523225
1999-09-24,45.7,72584523225
1999-09-25,36.4,72584523225
1999-09-26,22.1,72584523225
1999-09-27,18,72584523225
1999-09-28,,
1999-09-29,,
1999-09-30,,
1999-10-01,25.7,72584523225
1999-10-02,,
1999-10-03,,
1999-10-04,31.2,72584523225
1999-10-05,50.4,72584523225
1999-10-06,89.2,72584523225
1999-10-07,33.8,72584523225
1999-10-08,28.5,72584523225
1999-10-09,27.7,72584523225
1999-10-10,23.8,72584523225
1999-10-11,27.2,72584523225
1999-10-12,18.4,72584523225
1999-10-13,14.9,72584523225
1999-10-14,18.8,72584523225
1999-10-15,21.6,72584523225
1999-10-16,10.2,72584523225
1999-10-17,16.3,72584523225
1999-10-18,21.9,72584523225
1999-10-19,19.6,72584523225
1999-10-20,17.3,72584523225
1999-10-21,16.9,72584523225
1999-10-22,14.8,72584523225
1999-10-23,23.1,72584523225
1999-10-24,28.9,72584523225
1999-10-25,25.2,72584523225
1999-10-26,32,72584523225
1999-10-27,63.3,72584523225
1999-10-28,87.9,72584523225
1999-10-29,22.1,72584523225
1999-10-30,27.6,72584523225
1999-10-31,27.5,72584523225
1999-11-01,28.4,72584523225
1999-11-02,25.3,72584523225
1999-11-03,27.8,72584523225
1999-11-04,45.8,72584523225
1999-11-05,50.9,72584523225
1999-11-06,27.4,72584523225
1999-11-07,63.9,72584523225
1999-11-08,95,72584523225
1999-11-09,76.4,72584523225
1999-11-10,75.6,72584523225
1999-11-11,34.5,72584523225
1999-11-12,24.1,72584523225
1999-11-13,27.9,72584523225
1999-11-14,34.1,72584523225
1999-11-15,89.7,72584523225
1999-11-16,89.3,72584523225
1999-11-17,88.8,72584523225
1999-11-18,58.9,72584523225
1999-11-19,76.5,72584523225
1999-11-20,97.5,72584523225
1999-11-21,73.6,72584523225
1999-11-22,44.2,72584523225
1999-11-23,42.5,72584523225
1999-11-24,49.3,72584523225
1999-11-25,57.9,72584523225
1999-11-26,49.3,72584523225
1999-11-27,48,72584523225
1999-11-28,38.5,72584523225
1999-11-29,30.8,72584523225
1999-11-30,93.7,72584523225
1999-12-01,80.7,72584523225
1999-12-02,78.3,72584523225
1999-12-03,37.6,72584523225
1999-12-04,35.7,72584523225
1999-12-05,43,72584523225
1999-12-06,50.6,72584523225
1999-12-07,89.5,72584523225
1999-12-08,51,72584523225
1999-12-09,82.3,72584523225
1999-12-10,63.9,72584523225
1999-12-11,47.1,72584523225
1999-12-12,46.6,72584523225
1999-12-13,75.3,72584523225
1999-12-14,32.1,72584523225
1999-12-15,36.3,72584523225
1999-12-16,17.8,72584523225
1999-12-17,36.3,72584523225
1999-12-18,47,72584523225
1999-12-19,32,72584523225
1999-12-20,22.8,72584523225
1999-12-21,21.7,72584523225
1999-12-22,19.9,72584523225
1999-12-23,25.4,72584523225
1999-12-24,23.9,72584523225
1999-12-25,24.2,72584523225
1999-12-26,30,72584523225
1999-12-27,32.5,72584523225
1999-12-28,31.1,72584523225
1999-12-29,32.3,72584523225
1999-12-30,28.9,72584523225
1999-12-31,44.4,72584523225
2000-01-01,88,72584523225
2000-01-02,77,72584523225
2000-01-03,60.9,72584523225
2000-01-04,67.2,72584523225
2000-01-05,31,72584523225
2000-01-06,23.8,72584523225
2000-01-07,34.3,72584523225
2000-01-08,50.1,72584523225
2000-01-09,53.3,72584523225
2000-01-10,91.2,72584523225
2000-01-11,98.8,72584523225
2000-01-12,94.4,72584523225
2000-01-13,79.9,72584523225
2000-01-14,51.5,72584523225
2000-01-15,88.6,72584523225
2000-01-16,93.3,72584523225
2000-01-17,96.5,72584523225
2000-01-18,97.1,72584523225
2000-01-19,96.5,72584523225
2000-01-20,93.4,72584523225
2000-01-21,73.1,72584523225
2000-01-22,87.7,72584523225
2000-01-23,94.8,72584523225
2000-01-24,97.4,72584523225
2000-01-25,98,72584523225
2000-01-26,75.4,72584523225
2000-01-27,43.1,72584523225
2000-01-28,38.1,72584523225
2000-01-29,41.3,72584523225
2000-01-30,81,72584523225
2000-01-31,96.8,72584523225
2000-02-01,88.7,72584523225
2000-02-02,47.6,72584523225
2000-02-03,54.7,72584523225
2000-02-04,97,72584523225
2000-02-05,93.8,72584523225
2000-02-06,59.8,72584523225
2000-02-07,36.5,72584523225
2000-02-08,38.8,72584523225
2000-02-09,74.4,72584523225
2000-02-10,96.6,72584523225
2000-02-11,98.6,72584523225
2000-02-12,96.6,72584523225
2000-02-13,98.4,72584523225
2000-02-14,97.8,72584523225
2000-02-15,77.9,72584523225
2000-02-16,97.1,72584523225
2000-02-17,89,72584523225
2000-02-18,59.5,72584523225
2000-02-19,46.6,72584523225
2000-02-20,70.9,72584523225
2000-02-21,83.8,72584523225
2000-02-22,98.7,72584523225
2000-02-23,92.8,72584523225
2000-02-24,87.9,72584523225
2000-02-25,91,72584523225
2000-02-26,96.6,72584523225
2000-02-27,98,72584523225
2000-02-28,95.9,72584523225
2000-02-29,94.8,72584523225
2000-03-01,69.7,72584523225
2000-03-02,95.3,72584523225
2000-03-03,61.8,72584523225
2000-03-04,74.8,72584523225
2000-03-05,97.8,72584523225
2000-03-06,93.9,72584523225
2000-03-07,93.7,72584523225
2000-03-08,92.7,72584523225
2000-03-09,94.8,72584523225
2000-03-10,79.3,72584523225
2000-03-11,88.7,72584523225
2000-03-12,48.5,72584523225
2000-03-13,52.6,72584523225
2000-03-14,54.6,72584523225
2000-03-15,29.9,72584523225
2000-03-16,46.7,72584523225
2000-03-17,25.5,72584523225
2000-03-18,48.5,72584523225
2000-03-19,65.9,72584523225
2000-03-20,32.2,72584523225
2000-03-21,19.5,72584523225
2000-03-22,41.6,72584523225
2000-03-23,60.9,72584523225
2000-03-24,60.8,72584523225
2000-03-25,64.9,72584523225
2000-03-26,47.9,72584523225
2000-03-27,77.1,72584523225
2000-03-28,61,72584523225
2000-03-29,62.4,72584523225
2000-03-30,23.4,72584523225
2000-03-31,17.7,72584523225
2000-04-01,23.6,72584523225
2000-04-02,26.9,72584523225
2000-04-03,37.4,72584523225
2000-04-04,48.3,72584523225
2000-04-05,31.4,72584523225
2000-04-06,29.6,72584523225
2000-04-07,29.8,72584523225
2000-04-08,45.7,72584523225
2000-04-09,62.9,72584523225
2000-04-10,48.8,72584523225
2000-04-11,36.1,72584523225
2000-04-12,53.6,72584523225
2000-04-13,95.5,72584523225
2000-04-14,94.2,72584523225
2000-04-15,95.1,72584523225
2000-04-16,92.1,72584523225
2000-04-17,97.6,72584523225
2000-04-18,93.7,72584523225
2000-04-19,82.4,72584523225
2000-04-20,71.9,72584523225
2000-04-21,59.7,72584523225
2000-04-22,87.8,72584523225
2000-04-23,75.8,72584523225
2000-04-24,25.8,72584523225
2000-04-25,43.2,72584523225
2000-04-26,36.7,72584523225
2000-04-27,60.3,72584523225
2000-04-28,75.1,72584523225
2000-04-29,41.9,72584523225
2000-04-30,32.7,72584523225
2000-05-01,42.3,72584523225
2000-05-02,54.4,72584523225
2000-05-03,42.8,72584523225
2000-05-04,60.1,72584523225
2000-05-05,64.1,72584523225
2000-05-06,51.7,72584523225
2000-05-07,98.7,72584523225
2000-05-08,91.6,72584523225
2000-05-09,70.5,72584523225
2000-05-10,86.1,72584523225
2000-05-11,54.8,72584523225
2000-05-12,35.9,72584523225
2000-05-13,43,72584523225
2000-05-14,53.6,72584523225
2000-05-15,97.4,72584523225
2000-05-16,98.4,72584523225
2000-05-17,81.9,72584523225
2000-05-18,52.1,72584523225
2000-05-19,44.2,72584523225
2000-05-20,34,72584523225
2000-05-21,29.6,72584523225
2000-05-22,29,72584523225
2000-05-23,41.6,72584523225
2000-05-24,58.1,72584523225
2000-05-25,70.6,72584523225
2000-05-26,64.8,72584523225
2000-05-27,48.5,72584523225
2000-05-28,42,72584523225
2000-05-29,36.1,72584523225
2000-05-30,39,72584523225
2000-05-31,36.8,72584523225
2000-06-01,29.9,72584523225
2000-06-02,37.9,72584523225
2000-06-03,33.8,72584523225
2000-06-04,40.2,72584523225
2000-06-05,41.2,72584523225
2000-06-06,43.7,72584523225
2000-06-07,66,72584523225
2000-06-08,99.2,72584523225
2000-06-09,84.6,72584523225
2000-06-10,62.9,72584523225
2000-06-11,44.5,72584523225
2000-06-12,60.4,72584523225
2000-06-13,28.8,72584523225
2000-06-14,30.4,72584523225
2000-06-15,31.6,72584523225
2000-06-16,27.3,72584523225
2000-06-17,37.2,72584523225
2000-06-18,51.4,72584523225
2000-06-19,48.3,72584523225
2000-06-20,29.1,72584523225
2000-06-21,37.5,72584523225
2000-06-22,41.1,72584523225
2000-06-23,37.5,72584523225
2000-06-24,38.9,72584523225
2000-06-25,34.3,72584523225
2000-06-26,44.4,72584523225
2000-06-27,47.7,72584523225
2000-06-28,41.1,72584523225
2000-06-29,46.3,72584523225
2000-06-30,41.1,72584523225
2000-07-01,38.2,72584523225
2000-07-02,53.2,72584523225
2000-07-03,52.4,72584523225
2000-07-04,49.6,72584523225
2000-07-05,67.4,72584523225
2000-07-06,64.8,72584523225
2000-07-07,64.5,72584523225
2000-07-08,57.7,72584523225
2000-07-09,45.6,72584523225
2000-07-10,45,72584523225
2000-07-11,48.8,72584523225
2000-07-12,40.3,72584523225
2000-07-13,50.4,72584523225
2000-07-14,40.6,72584523225
2000-07-15,40.1,72584523225
2000-07-16,48.2,72584523225
2000-07-17,48.8,72584523225
2000-07-18,41.2,72584523225
2000-07-19,28.9,72584523225
2000-07-20,30.9,72584523225
2000-07-21,33.9,72584523225
2000-07-22,33.4,72584523225
2000-07-23,31.3,72584523225
2000-07-24,26.4,72584523225
2000-07-25,28.7,72584523225
2000-07-26,39.7,72584523225
2000-07-27,34.2,72584523225
2000-07-28,30,72584523225
2000-07-29,26.5,72584523225
2000-07-30,31.2,72584523225
2000-07-31,23,72584523225
2000-08-01,32,72584523225
2000-08-02,36.2,72584523225
2000-08-03,44.2,72584523225
2000-08-04,47.9,72584523225
2000-08-05,45,72584523225
2000-08-06,38.2,72584523225
2000-08-07,37,72584523225
2000-08-08,32.9,72584523225
2000-08-09,42.1,72584523225
2000-08-10,41.8,72584523225
2000-08-11,25.8,72584523225
2000-08-12,26.9,72584523225
2000-08-13,25.3,72584523225
2000-08-14,21,72584523225
2000-08-15,22.9,72584523225
2000-08-16,19.4,72584523225
2000-08-17,20.9,72584523225
2000-08-18,22,72584523225
2000-08-19,27.5,72584523225
2000-08-20,35.2,72584523225
2000-08-21,31,72584523225
2000-08-22,35.4,72584523225
2000-08-23,38.2,72584523225
2000-08-24,35.4,72584523225
2000-08-25,27.2,72584523225
2000-08-26,33.1,72584523225
2000-08-27,34.3,72584523225
2000-08-28,36.8,72584523225
2000-08-29,47.4,72584523225
2000-08-30,53.6,72584523225
2000-08-31,66.5,72584523225
2000-09-01,98.9,72584523225
2000-09-02,96.3,72584523225
2000-09-03,85.6,72584523225
2000-09-04,73.8,72584523225
2000-09-05,51.3,72584523225
2000-09-06,34.6,72584523225
2000-09-07,26.6,72584523225
2000-09-08,29.7,72584523225
2000-09-09,30.9,72584523225
2000-09-10,33,72584523225
2000-09-11,34,72584523225
2000-09-12,27.4,72584523225
2000-09-13,23.6,72584523225
2000-09-14,57.7,72584523225
2000-09-15,69.2,72584523225
2000-09-16,56.4,72584523225
2000-09-17,21.8,72584523225
2000-09-18,24.4,72584523225
2000-09-19,25.1,72584523225
2000-09-20,32.3,72584523225
2000-09-21,56.6,72584523225
2000-09-22,95.9,72584523225
2000-09-23,48.1,72584523225
2000-09-24,38.3,72584523225
2000-09-25,38.3,72584523225
2000-09-26,34.4,72584523225
2000-09-27,28.6,72584523225
2000-09-28,54.7,72584523225
2000-09-29,29.5,72584523225
2000-09-30,27.6,72584523225
2000-10-01,40.9,72584523225
2000-10-02,46.8,72584523225
2000-10-03,47.4,72584523225
2000-10-04,44.1,72584523225
2000-10-05,24.6,72584523225
2000-10-06,22.4,72584523225
2000-10-07,23.8,72584523225
2000-10-08,31.7,72584523225
2000-10-09,81.6,72584523225
2000-10-10,97.1,72584523225
2000-10-11,97.8,72584523225
2000-10-12,84.7,72584523225
2000-10-13,73.8,72584523225
2000-10-14,60.2,72584523225
2000-10-15,54.5,72584523225
2000-10-16,32.6,72584523225
2000-10-17,30.8,72584523225
2000-10-18,34.6,72584523225
2000-10-19,35.8,72584523225
2000-10-20,66.1,72584523225
2000-10-21,63.3,72584523225
2000-10-22,30.4,72584523225
2000-10-23,42.6,72584523225
2000-10-24,45.2,72584523225
2000-10-25,78.2,72584523225
2000-10-26,93.1,72584523225
2000-10-27,79.7,72584523225
2000-10-28,96.7,72584523225
2000-10-29,98.5,72584523225
2000-10-30,86.8,72584523225
2000-10-31,46.9,72584523225
2000-11-01,51.2,72584523225
2000-11-02,51.9,72584523225
2000-11-03,43.8,72584523225
2000-11-04,39.8,72584523225
2000-11-05,57.6,72584523225
2000-11-06,53.1,72584523225
2000-11-07,33.7,72584523225
2000-11-08,67.2,72584523225
2000-11-09,82.1,72584523225
2000-11-10,91.2,72584523225
2000-11-11,70.8,72584523225
2000-11-12,41.9,72584523225
2000-11-13,63,72584523225
2000-11-14,89.4,72584523225
2000-11-15,77.2,72584523225
2000-11-16,53.6,72584523225
2000-11-17,27.7,72584523225
2000-11-18,21.6,72584523225
2000-11-19,18.4,72584523225
2000-11-20,17.8,72584523225
2000-11-21,39.5,72584523225
2000-11-22,66.1,72584523225
2000-11-23,28.8,72584523225
2000-11-24,56.1,72584523225
2000-11-25,45.8,72584523225
2000-11-26,39.2,72584523225
2000-11-27,62.1,72584523225
2000-11-28,61.6,72584523225
2000-11-29,85.8,72584523225
2000-11-30,74.5,72584523225
2000-12-01,44,72584523225
2000-12-02,29,72584523225
2000-12-03,36.4,72584523225
2000-12-04,25.9,72584523225
2000-12-05,23.7,72584523225
2000-12-06,19.3,72584523225
2000-12-07,40.6,72584523225
2000-12-08,65.7,72584523225
2000-12-09,92.9,72584523225
2000-12-10,90.4,72584523225
2000-12-11,59.3,72584523225
2000-12-12,91.7,72584523225
2000-12-13,94.9,72584523225
2000-12-14,98.5,72584523225
2000-12-15,80.5,72584523225
2000-12-16,39.5,72584523225
2000-12-17,35.8,72584523225
2000-12-18,19.7,72584523225
2000-12-19,25.2,72584523225
2000-12-20,20.1,72584523225
2000-12-21,49.8,72584523225
2000-12-22,83.2,72584523225
2000-12-23,55.8,72584523225
2000-12-24,51.3,72584523225
2000-12-25,23,72584523225
2000-12-26,21.9,72584523225
2000-12-27,19.7,72584523225
2000-12-28,23.8,72584523225
2000-12-29,30.3,72584523225
2000-12-30,29.5,72584523225
2000-12-31,23.4,72584523225
2001-01-01,19.7,72584523225
2001-01-02,22.1,72584523225
2001-01-03,18,72584523225
2001-01-04,12.4,72584523225
2001-01-05,14.9,72584523225
2001-01-06,23.8,72584523225
2001-01-07,24.5,72584523225
2001-01-08,74.6,72584523225
2001-01-09,77.8,72584523225
2001-01-10,80.7,72584523225
2001-01-11,95.7,72584523225
2001-01-12,83.3,72584523225
2001-01-13,94.1,72584523225
2001-01-14,72.8,72584523225
2001-01-15,57.4,72584523225
2001-01-16,51.7,72584523225
2001-01-17,30.1,72584523225
2001-01-18,37.5,72584523225
2001-01-19,46.8,72584523225
2001-01-20,28.7,72584523225
2001-01-21,35.1,72584523225
2001-01-22,40.7,72584523225
2001-01-23,68.8,72584523225
2001-01-24,94.3,72584523225
2001-01-25,90,72584523225
2001-01-26,83.2,72584523225
2001-01-27,58.5,72584523225
2001-01-28,58.7,72584523225
2001-01-29,82.5,72584523225
2001-01-30,33.9,72584523225
2001-01-31,25.2,72584523225
2001-02-01,31.4,72584523225
2001-02-02,40.4,72584523225
2001-02-03,51.7,72584523225
2001-02-04,48.7,72584523225
2001-02-05,38.5,72584523225
2001-02-06,75.5,72584523225
2001-02-07,42.8,72584523225
2001-02-08,34.1,72584523225
2001-02-09,92.5,72584523225
